player1,character1,player2,character2,duel,r1_p1,r2_p1,r3_p1,r4_p1,r5_p1,r1_p2,r2_p2,r3_p2,r4_p2,r5_p2,video,event,playlist,brackets,platform,game,version,region,duel_type,p1_team,p2_team,season,stage
Sigfrancis,Siegfried,Ryudo,Sophitia,14,W,W,LB,LB,W,LB,LY,W,W,LB,https://youtu.be/EqJW25XqNfU,SSLTT 3,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7gmQ16kZICrNPJgdhAnpHz,https://challonge.com/es/eouy49pn,PC,Soul Calibur VI,2.31,SAS,FT20,PC Maestros de la Raza,Ryudo & Red on Fire,S1,Astral Chaos: Tide of the Damned
JaffarWolf,Yoshimitsu,Fire Red,Taki,15,LY,LB,LY,0,0,W,W,W,0,0,https://youtu.be/EqJW25XqNfU,SSLTT 3,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7gmQ16kZICrNPJgdhAnpHz,https://challonge.com/es/eouy49pn,PC,Soul Calibur VI,2.31,SAS,FT20,PC Maestros de la Raza,Ryudo & Red on Fire,S1,Ostrheinsburg Castle: Hall of the Chosen
Sigfrancis,Siegfried,Fire Red,Taki,16,LB,LY,LB,0,0,W,W,W,0,0,https://youtu.be/EqJW25XqNfU,SSLTT 3,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7gmQ16kZICrNPJgdhAnpHz,https://challonge.com/es/eouy49pn,PC,Soul Calibur VI,2.31,SAS,FT20,PC Maestros de la Raza,Ryudo & Red on Fire,S1,Master Swordman's Cave: Azure Horizon
JaffarWolf,Groh,Ryudo,Sophitia,17,LY,W,PW,W,0,W,LB,PL,LY,0,https://youtu.be/EqJW25XqNfU,SSLTT 3,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7gmQ16kZICrNPJgdhAnpHz,https://challonge.com/es/eouy49pn,PC,Soul Calibur VI,2.31,SAS,FT20,PC Maestros de la Raza,Ryudo & Red on Fire,S1,Murakumo Shrine Grounds
Fire Red,Taki,JaffarWolf,Groh,18,LY,W,W,PL,W,W,LB,LY,PW,LY,https://youtu.be/BwKZ-zKcn6s,SSLTT 3,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7gmQ16kZICrNPJgdhAnpHz,https://challonge.com/es/eouy49pn,PC,Soul Calibur VI,2.31,SAS,FT20,Ryudo & Red on Fire,PC Maestros de la Raza,S1,Master Swordman's Cave: Azure Horizon
Sigfrancis,Hwang,Fire Red,Taki,19,LY,W,LY,W,LB,W,LB,W,LY,W,https://youtu.be/BwKZ-zKcn6s,SSLTT 3,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7gmQ16kZICrNPJgdhAnpHz,https://challonge.com/es/eouy49pn,PC,Soul Calibur VI,2.31,SAS,FT20,PC Maestros de la Raza,Ryudo & Red on Fire,S1,Master Swordman's Cave: Azure Horizon
JaffarWolf,Raphael,Ryudo,Sophitia,20,W,W,W,0,0,LB,LB,LY,0,0,https://youtu.be/BwKZ-zKcn6s,SSLTT 3,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7gmQ16kZICrNPJgdhAnpHz,https://challonge.com/es/eouy49pn,PC,Soul Calibur VI,2.31,SAS,FT20,PC Maestros de la Raza,Ryudo & Red on Fire,S1,Shrine of Eurydice: Cloud Sanctuary
Fire Red,Taki,JaffarWolf,Raphael,21,W,LY,W,LB,W,LB,W,LB,W,LB,https://youtu.be/cbZcrud4KnI,SSLTT 3,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7gmQ16kZICrNPJgdhAnpHz,https://challonge.com/es/eouy49pn,PC,Soul Calibur VI,2.31,SAS,FT20,Ryudo & Red on Fire,PC Maestros de la Raza,S1,Silver Wolves' Haven
Sigfrancis,Hwang,Fire Red,Taki,22,LB,LY,LB,0,0,W,W,W,0,0,https://youtu.be/cbZcrud4KnI,SSLTT 3,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7gmQ16kZICrNPJgdhAnpHz,https://challonge.com/es/eouy49pn,PC,Soul Calibur VI,2.31,SAS,FT20,PC Maestros de la Raza,Ryudo & Red on Fire,S1,Astral Chaos: Tide of the Damned
JaffarWolf,Geralt,Ryudo,Sophitia,23,LY,W,PW,W,0,W,LB,PL,LB,0,https://youtu.be/cbZcrud4KnI,SSLTT 3,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7gmQ16kZICrNPJgdhAnpHz,https://challonge.com/es/eouy49pn,PC,Soul Calibur VI,2.31,SAS,FT20,PC Maestros de la Raza,Ryudo & Red on Fire,S1,Cursed Moonlit Woods
Fire Red,Taki,JaffarWolf,Geralt,24,LY,W,W,W,0,W,LB,LB,LY,0,https://youtu.be/BsRsGuen6So,SSLTT 3,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7gmQ16kZICrNPJgdhAnpHz,https://challonge.com/es/eouy49pn,PC,Soul Calibur VI,2.31,SAS,FT20,Ryudo & Red on Fire,PC Maestros de la Raza,S1,Snow-capped Showdown
Sigfrancis,Siegfried,Fire Red,Taki,25,W,W,W,0,0,LY,LY,LY,0,0,https://youtu.be/BsRsGuen6So,SSLTT 3,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7gmQ16kZICrNPJgdhAnpHz,https://challonge.com/es/eouy49pn,PC,Soul Calibur VI,2.31,SAS,FT20,PC Maestros de la Raza,Ryudo & Red on Fire,S1,Snow-capped Showdown
Sigfrancis,Siegfried,Ryudo,Sophitia,26,LY,W,LB,LY,0,W,LB,W,W,0,https://youtu.be/BsRsGuen6So,SSLTT 3,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7gmQ16kZICrNPJgdhAnpHz,https://challonge.com/es/eouy49pn,PC,Soul Calibur VI,2.31,SAS,FT20,PC Maestros de la Raza,Ryudo & Red on Fire,S1,Sunken Desert Ruins
JaffarWolf,Yoshimitsu,Ryudo,Sophitia,27,W,LB,PW,LY,PW,LB,W,PL,W,PL,https://youtu.be/BsRsGuen6So,SSLTT 3,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7gmQ16kZICrNPJgdhAnpHz,https://challonge.com/es/eouy49pn,PC,Soul Calibur VI,2.31,SAS,FT20,PC Maestros de la Raza,Ryudo & Red on Fire,S1,Silver Wolves' Haven
Fire Red,Taki,JaffarWolf,Yoshimitsu,28,W,W,W,0,0,LB,LY,LY,0,0,https://youtu.be/H6noB0-3hRg,SSLTT 3,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7gmQ16kZICrNPJgdhAnpHz,https://challonge.com/es/eouy49pn,PC,Soul Calibur VI,2.31,SAS,FT20,Ryudo & Red on Fire,PC Maestros de la Raza,S1,City Ruins: Eternal Apocalypse
Fire Red,Taki,Sigfrancis,Yoshimitsu,29,W,LB,LY,W,LB,LB,W,W,LY,W,https://youtu.be/H6noB0-3hRg,SSLTT 3,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7gmQ16kZICrNPJgdhAnpHz,https://challonge.com/es/eouy49pn,PC,Soul Calibur VI,2.31,SAS,FT20,Ryudo & Red on Fire,PC Maestros de la Raza,S1,Master Swordman's Cave: Wicked Depths
Sigfrancis,Yoshimitsu,Ryudo,Sophitia,30,W,W,W,0,0,LY,LB,LB,0,0,https://youtu.be/H6noB0-3hRg,SSLTT 3,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7gmQ16kZICrNPJgdhAnpHz,https://challonge.com/es/eouy49pn,PC,Soul Calibur VI,2.31,SAS,FT20,PC Maestros de la Raza,Ryudo & Red on Fire,S1,Shrine of Eurydice: Cloud Sanctuary
Fire Red,Taki,JaffarWolf,Geralt,31,W,W,W,0,0,LB,LY,LB,0,0,https://youtu.be/H6noB0-3hRg,SSLTT 3,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7gmQ16kZICrNPJgdhAnpHz,https://challonge.com/es/eouy49pn,PC,Soul Calibur VI,2.31,SAS,FT20,Ryudo & Red on Fire,PC Maestros de la Raza,S1,Replica Kaer Morhen
Sigfrancis,Yoshimitsu,Fire Red,Taki,32,W,W,W,0,0,LB,LB,LB,0,0,https://youtu.be/In76qYd88B4,SSLTT 3,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7gmQ16kZICrNPJgdhAnpHz,https://challonge.com/es/eouy49pn,PC,Soul Calibur VI,2.31,SAS,FT20,PC Maestros de la Raza,Ryudo & Red on Fire,S1,Murakumo Shrine Grounds
Sigfrancis,Yoshimitsu,Ryudo,Sophitia,33,W,LB,PW,PW,0,LB,W,PL,PL,0,https://youtu.be/In76qYd88B4,SSLTT 3,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7gmQ16kZICrNPJgdhAnpHz,https://challonge.com/es/eouy49pn,PC,Soul Calibur VI,2.31,SAS,FT20,PC Maestros de la Raza,Ryudo & Red on Fire,S1,Murakumo Shrine Grounds
JaffarWolf,Geralt,Fire Red,Taki,34,LB,LB,W,W,W,W,W,LY,LB,LB,https://youtu.be/In76qYd88B4,SSLTT 3,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7gmQ16kZICrNPJgdhAnpHz,https://challonge.com/es/eouy49pn,PC,Soul Calibur VI,2.31,SAS,FT20,PC Maestros de la Raza,Ryudo & Red on Fire,S1,Sunken Desert Ruins
Sagadalius,Voldo,Sebas,Yoshimitsu,1,LY,LB,LB,0,0,W,W,W,0,0,https://youtu.be/HWHM2UGmDlY,SSLTT 4,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t5Kjp_Nt07nxJPhNkssLgxt,https://challonge.com/es/evm6hh1i,PS4,Soul Calibur VI,2.31,SAS,FT2,Star Weas,Los Poco Creativos,S1,Shrine of Eurydice: Cloud Sanctuary
Sagadalius,Voldo,Sebas,Yoshimitsu,1,W,LY,LY,LB,0,LY,W,W,W,0,https://youtu.be/HWHM2UGmDlY,SSLTT 4,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t5Kjp_Nt07nxJPhNkssLgxt,https://challonge.com/es/evm6hh1i,PS4,Soul Calibur VI,2.31,SAS,FT2,Star Weas,Los Poco Creativos,S1,Ostrheinsburg Castle: Hall of the Chosen
Mastodon,Talim,Sebas,Yoshimitsu,2,W,LY,W,W,0,LY,W,LB,LB,0,https://youtu.be/nu8BT3wml_c,SSLTT 4,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t5Kjp_Nt07nxJPhNkssLgxt,https://challonge.com/es/evm6hh1i,PS4,Soul Calibur VI,2.31,SAS,FT2,Star Weas,Los Poco Creativos,S1,Silver Wolves' Haven
Sebas,Yoshimitsu,Mastodon,Talim,2,W,W,LB,LB,W,LB,LB,W,W,LY,https://youtu.be/nu8BT3wml_c,SSLTT 4,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t5Kjp_Nt07nxJPhNkssLgxt,https://challonge.com/es/evm6hh1i,PS4,Soul Calibur VI,2.31,SAS,FT2,Los Poco Creativos,Star Weas,S1,Murakumo Shrine Grounds
Mastodon,Talim,Sebas,Yoshimitsu,2,LB,LB,LB,0,0,W,W,W,0,0,https://youtu.be/nu8BT3wml_c,SSLTT 4,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t5Kjp_Nt07nxJPhNkssLgxt,https://challonge.com/es/evm6hh1i,PS4,Soul Calibur VI,2.31,SAS,FT2,Star Weas,Los Poco Creativos,S1,Master Swordman's Cave: Azure Horizon
Beowulf,Mitsurugi,Albhed,Astaroth,3,LB,W,LB,W,LB,W,LY,W,LB,W,https://youtu.be/t_9QQvxjKg4,SSLTT 4,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t5Kjp_Nt07nxJPhNkssLgxt,https://challonge.com/es/evm6hh1i,PS4,Soul Calibur VI,2.31,SAS,FT2,Los Poco Creativos,Team Tres,S1,Shrine of Eurydice: Cloud Sanctuary
Beowulf,Mitsurugi,Albhed,Astaroth,3,LB,LY,LY,0,0,W,W,W,0,0,https://youtu.be/t_9QQvxjKg4,SSLTT 4,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t5Kjp_Nt07nxJPhNkssLgxt,https://challonge.com/es/evm6hh1i,PS4,Soul Calibur VI,2.31,SAS,FT2,Los Poco Creativos,Team Tres,S1,Murakumo Shrine Grounds
Albhed,Astaroth,Sebas,Yoshimitsu,4,W,W,W,0,0,LB,LB,LB,0,0,https://youtu.be/LuWjMpnhJaE,SSLTT 4,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t5Kjp_Nt07nxJPhNkssLgxt,https://challonge.com/es/evm6hh1i,PS4,Soul Calibur VI,2.31,SAS,FT2,Team Tres,Los Poco Creativos,S1,Ostrheinsburg Castle: Hall of the Chosen
Sebas,Yoshimitsu,Albhed,Astaroth,4,LB,LY,LB,0,0,W,W,W,0,0,https://youtu.be/LuWjMpnhJaE,SSLTT 4,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t5Kjp_Nt07nxJPhNkssLgxt,https://challonge.com/es/evm6hh1i,PS4,Soul Calibur VI,2.31,SAS,FT2,Los Poco Creativos,Team Tres,S1,Silver Wolves' Haven
Beowulf,Mitsurugi,Mastodon,Talim,5,W,W,LB,W,0,LY,LB,W,LB,0,https://youtu.be/PhuesNPcjGI,SSLTT 4,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t5Kjp_Nt07nxJPhNkssLgxt,https://challonge.com/es/evm6hh1i,PS4,Soul Calibur VI,2.31,SAS,FT2,Los Poco Creativos,Star Weas,S1,Indian Port: Impending Storm
Mastodon,Talim,Beowulf,Mitsurugi,5,W,W,LB,LB,LY,LY,LY,W,W,W,https://youtu.be/PhuesNPcjGI,SSLTT 4,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t5Kjp_Nt07nxJPhNkssLgxt,https://challonge.com/es/evm6hh1i,PS4,Soul Calibur VI,2.31,SAS,FT2,Star Weas,Los Poco Creativos,S1,Shrine of Eurydice: Cloud Sanctuary
Sagadalius,Voldo,Beowulf,Mitsurugi,6,LB,W,W,W,0,W,LY,LY,LB,0,https://youtu.be/u_TXMl3LrLo,SSLTT 4,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t5Kjp_Nt07nxJPhNkssLgxt,https://challonge.com/es/evm6hh1i,PS4,Soul Calibur VI,2.31,SAS,FT2,Star Weas,Los Poco Creativos,S1,Motien Pass Ruins
Beowulf,Mitsurugi,Sagadalius,Voldo,6,PL,LB,W,PL,0,PW,W,LY,PW,0,https://youtu.be/u_TXMl3LrLo,SSLTT 4,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t5Kjp_Nt07nxJPhNkssLgxt,https://challonge.com/es/evm6hh1i,PS4,Soul Calibur VI,2.31,SAS,FT2,Los Poco Creativos,Star Weas,S1,Shrine of Eurydice: Cloud Sanctuary
Sebas,Yoshimitsu,Sagadalius,Voldo,7,W,W,W,0,0,LY,LY,LB,0,0,https://youtu.be/fo0N4BT7kHI,SSLTT 4,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t5Kjp_Nt07nxJPhNkssLgxt,https://challonge.com/es/evm6hh1i,PS4,Soul Calibur VI,2.31,SAS,FT2,Los Poco Creativos,Star Weas,S1,Murakumo Shrine Grounds
Sagadalius,Voldo,Sebas,Yoshimitsu,7,PL,LY,LB,0,0,PW,W,W,0,0,https://youtu.be/fo0N4BT7kHI,SSLTT 4,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t5Kjp_Nt07nxJPhNkssLgxt,https://challonge.com/es/evm6hh1i,PS4,Soul Calibur VI,2.31,SAS,FT2,Star Weas,Los Poco Creativos,S1,Sunken Desert Ruins
Albhed,Astaroth,Sebas,Yoshimitsu,8,W,LY,W,W,0,LB,W,LB,LB,0,https://youtu.be/Ptg1JethsVs,SSLTT 4,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t5Kjp_Nt07nxJPhNkssLgxt,https://challonge.com/es/evm6hh1i,PS4,Soul Calibur VI,2.31,SAS,FT3,Team Tres,Los Poco Creativos,S1,Murakumo Shrine Grounds
Sebas,Yoshimitsu,Albhed,Astaroth,8,LB,W,W,LB,W,W,LB,LB,W,LY,https://youtu.be/Ptg1JethsVs,SSLTT 4,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t5Kjp_Nt07nxJPhNkssLgxt,https://challonge.com/es/evm6hh1i,PS4,Soul Calibur VI,2.31,SAS,FT3,Los Poco Creativos,Team Tres,S1,Murakumo Shrine Grounds
Albhed,Astaroth,Sebas,Yoshimitsu,8,W,W,W,0,0,LB,LB,LB,0,0,https://youtu.be/Ptg1JethsVs,SSLTT 4,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t5Kjp_Nt07nxJPhNkssLgxt,https://challonge.com/es/evm6hh1i,PS4,Soul Calibur VI,2.31,SAS,FT3,Team Tres,Los Poco Creativos,S1,Sunken Desert Ruins
Sebas,Yoshimitsu,Albhed,Astaroth,8,LB,LB,LB,0,0,W,W,W,0,0,https://youtu.be/Ptg1JethsVs,SSLTT 4,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t5Kjp_Nt07nxJPhNkssLgxt,https://challonge.com/es/evm6hh1i,PS4,Soul Calibur VI,2.31,SAS,FT3,Los Poco Creativos,Team Tres,S1,Silver Wolves' Haven
Beowulf,Mitsurugi,Albhed,Astaroth,9,LB,W,LB,LY,0,W,LB,W,W,0,https://youtu.be/baiakcBZDNI,SSLTT 4,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t5Kjp_Nt07nxJPhNkssLgxt,https://challonge.com/es/evm6hh1i,PS4,Soul Calibur VI,2.31,SAS,FT3,Los Poco Creativos,Team Tres,S1,Shrine of Eurydice: Cloud Sanctuary
Beowulf,Mitsurugi,Albhed,Astaroth,9,LY,LB,LY,0,0,W,W,W,0,0,https://youtu.be/baiakcBZDNI,SSLTT 4,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t5Kjp_Nt07nxJPhNkssLgxt,https://challonge.com/es/evm6hh1i,PS4,Soul Calibur VI,2.31,SAS,FT3,Los Poco Creativos,Team Tres,S1,Shrine of Eurydice: Cloud Sanctuary
Beowulf,Mitsurugi,Albhed,Astaroth,9,LY,LB,W,LB,0,W,W,LB,W,0,https://youtu.be/baiakcBZDNI,SSLTT 4,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t5Kjp_Nt07nxJPhNkssLgxt,https://challonge.com/es/evm6hh1i,PS4,Soul Calibur VI,2.31,SAS,FT3,Los Poco Creativos,Team Tres,S1,Shrine of Eurydice: Cloud Sanctuary
Sigfrancis,Hwang,Maxxus,Nightmare,1,LY,W,W,LY,W,W,LB,LY,W,LY,https://youtu.be/Y3IWBZ3CNIw,SSLT 15,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t6bttFNHUYl2ByYex8EIz-O,https://challonge.com/es/h03kicoe,PC,Soul Calibur VI,2.31,SAS,FT2,,,S1,Cursed Moonlit Woods
Maxxus,Siegfried,Sigfrancis,Hwang,1,LB,W,LY,W,W,W,LY,W,LB,LY,https://youtu.be/Y3IWBZ3CNIw,SSLT 15,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t6bttFNHUYl2ByYex8EIz-O,https://challonge.com/es/h03kicoe,PC,Soul Calibur VI,2.31,SAS,FT2,,,S1,Cursed Moonlit Woods
Sigfrancis,Hwang,Maxxus,Siegfried,1,W,LY,LB,LY,0,LB,W,W,W,0,https://youtu.be/Y3IWBZ3CNIw,SSLT 15,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t6bttFNHUYl2ByYex8EIz-O,https://challonge.com/es/h03kicoe,PC,Soul Calibur VI,2.31,SAS,FT2,,,S1,Shrine of Eurydice: Cloud Sanctuary
Kovas,Raphael,Fire Red,Taki,2,LB,LB,LB,0,0,W,W,W,0,0,https://youtu.be/X-O2WneMWjQ,SSLT 15,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t6bttFNHUYl2ByYex8EIz-O,https://challonge.com/es/h03kicoe,PC,Soul Calibur VI,2.31,SAS,FT2,,,S1,Indian Port: Impending Storm
Kovas,Ivy,Fire Red,Taki,2,LY,W,LY,LY,0,W,LY,W,W,0,https://youtu.be/X-O2WneMWjQ,SSLT 15,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t6bttFNHUYl2ByYex8EIz-O,https://challonge.com/es/h03kicoe,PC,Soul Calibur VI,2.31,SAS,FT2,,,S1,Kunpaetku Temple: Serpentine Banquet
JaffarWolf,Geralt,Imano,Haohmaru,3,LY,W,W,W,0,W,LB,LB,LY,0,https://youtu.be/C0Wk1wNJiHE,SSLT 15,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t6bttFNHUYl2ByYex8EIz-O,https://challonge.com/es/h03kicoe,PC,Soul Calibur VI,2.31,SAS,FT2,,,S1,Master Swordman's Cave: Wicked Depths
Imano,Haohmaru,JaffarWolf,Geralt,3,LB,LB,LY,0,0,W,W,W,0,0,https://youtu.be/C0Wk1wNJiHE,SSLT 15,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t6bttFNHUYl2ByYex8EIz-O,https://challonge.com/es/h03kicoe,PC,Soul Calibur VI,2.31,SAS,FT2,,,S1,Snow-capped Showdown
KeyMaster,Seong Mi-na,Yuyancarlos,Seong Mi-na,4,LB,W,W,LB,PL,W,LB,LB,W,PW,https://youtu.be/75r4qfZb5hs,SSLT 15,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t6bttFNHUYl2ByYex8EIz-O,https://challonge.com/es/h03kicoe,PC,Soul Calibur VI,2.31,SAS,FT2,,,S1,Sunken Desert Ruins
KeyMaster,Seong Mi-na,Yuyancarlos,Seong Mi-na,4,W,LY,LB,W,LB,LB,W,W,LY,W,https://youtu.be/75r4qfZb5hs,SSLT 15,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t6bttFNHUYl2ByYex8EIz-O,https://challonge.com/es/h03kicoe,PC,Soul Calibur VI,2.31,SAS,FT2,,,S1,Shrine of Eurydice: Cloud Sanctuary
Sigfrancis,Hwang,Kovas,Raphael,5,LY,LY,W,LB,0,W,W,LY,W,0,https://youtu.be/pG-Y_aUjo0g,SSLT 15,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t6bttFNHUYl2ByYex8EIz-O,https://challonge.com/es/h03kicoe,PC,Soul Calibur VI,2.31,SAS,FT2,,,S1,Windswept Plains
Sigfrancis,Yoshimitsu,Kovas,Raphael,5,W,LY,W,W,0,LB,W,LY,LB,0,https://youtu.be/pG-Y_aUjo0g,SSLT 15,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t6bttFNHUYl2ByYex8EIz-O,https://challonge.com/es/h03kicoe,PC,Soul Calibur VI,2.31,SAS,FT2,,,S1,Indian Port: Impending Storm
Kovas,Ivy,Sigfrancis,Yoshimitsu,5,PL,W,LB,LB,0,PW,LY,W,W,0,https://youtu.be/pG-Y_aUjo0g,SSLT 15,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t6bttFNHUYl2ByYex8EIz-O,https://challonge.com/es/h03kicoe,PC,Soul Calibur VI,2.31,SAS,FT2,,,S1,Gairyu Isle
KeyMaster,Seong Mi-na,Imano,Haohmaru,6,W,PW,W,0,0,LB,PL,LB,0,0,https://youtu.be/eevmC8gwtTs,SSLT 15,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t6bttFNHUYl2ByYex8EIz-O,https://challonge.com/es/h03kicoe,PC,Soul Calibur VI,2.31,SAS,FT2,,,S1,Shrine of Eurydice: Cloud Sanctuary
Imano,Haohmaru,KeyMaster,Seong Mi-na,6,W,W,LB,LY,LB,LY,LB,W,W,W,https://youtu.be/eevmC8gwtTs,SSLT 15,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t6bttFNHUYl2ByYex8EIz-O,https://challonge.com/es/h03kicoe,PC,Soul Calibur VI,2.31,SAS,FT2,,,S1,Shrine of Eurydice: Cloud Sanctuary
Maxxus,Siegfried,Fire Red,Taki,7,LB,PL,W,LY,0,W,PW,LY,W,0,https://youtu.be/z79iYy10O3M,SSLT 15,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t6bttFNHUYl2ByYex8EIz-O,https://challonge.com/es/h03kicoe,PC,Soul Calibur VI,2.31,SAS,FT2,,,S1,Gairyu Isle
Maxxus,Nightmare,Fire Red,Taki,7,W,LB,W,PL,LB,LY,W,LB,PW,W,https://youtu.be/z79iYy10O3M,SSLT 15,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t6bttFNHUYl2ByYex8EIz-O,https://challonge.com/es/h03kicoe,PC,Soul Calibur VI,2.31,SAS,FT2,,,S1,Master Swordman's Cave: Azure Horizon
JaffarWolf,Geralt,Yuyancarlos,Seong Mi-na,8,LY,W,W,W,0,W,LB,LY,LB,0,https://youtu.be/zJOrV4pj4Ik,SSLT 15,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t6bttFNHUYl2ByYex8EIz-O,https://challonge.com/es/h03kicoe,PC,Soul Calibur VI,2.31,SAS,FT2,,,S1,Murakumo Shrine Grounds
Yuyancarlos,Seong Mi-na,JaffarWolf,Geralt,8,W,W,W,0,0,LB,LB,LB,0,0,https://youtu.be/zJOrV4pj4Ik,SSLT 15,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t6bttFNHUYl2ByYex8EIz-O,https://challonge.com/es/h03kicoe,PC,Soul Calibur VI,2.31,SAS,FT2,,,S1,Master Swordman's Cave: Azure Horizon
JaffarWolf,Geralt,Yuyancarlos,Seong Mi-na,8,W,W,LY,LY,LB,LY,LY,W,W,W,https://youtu.be/zJOrV4pj4Ik,SSLT 15,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t6bttFNHUYl2ByYex8EIz-O,https://challonge.com/es/h03kicoe,PC,Soul Calibur VI,2.31,SAS,FT2,,,S1,Ostrheinsburg Castle: Hall of the Chosen
Maxxus,Siegfried,KeyMaster,Seong Mi-na,9,W,W,LB,W,0,LB,LY,W,LB,0,https://youtu.be/u3pWJj7ZeoY,SSLT 15,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t6bttFNHUYl2ByYex8EIz-O,https://challonge.com/es/h03kicoe,PC,Soul Calibur VI,2.31,SAS,FT2,,,S1,Shrine of Eurydice: Cloud Sanctuary
KeyMaster,Sophitia,Maxxus,Siegfried,9,W,LY,W,LY,W,LY,W,LB,W,LB,https://youtu.be/u3pWJj7ZeoY,SSLT 15,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t6bttFNHUYl2ByYex8EIz-O,https://challonge.com/es/h03kicoe,PC,Soul Calibur VI,2.31,SAS,FT2,,,S1,Sunken Desert Ruins
Maxxus,Siegfried,KeyMaster,Sophitia,9,LB,W,W,W,0,W,LB,LY,LY,0,https://youtu.be/u3pWJj7ZeoY,SSLT 15,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t6bttFNHUYl2ByYex8EIz-O,https://challonge.com/es/h03kicoe,PC,Soul Calibur VI,2.31,SAS,FT2,,,S1,Snow-capped Showdown
JaffarWolf,Groh,Sigfrancis,Siegfried,10,W,PW,LY,W,0,LB,PL,W,LY,0,https://youtu.be/189gfoc9EBY,SSLT 15,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t6bttFNHUYl2ByYex8EIz-O,https://challonge.com/es/h03kicoe,PC,Soul Calibur VI,2.31,SAS,FT2,,,S1,Silver Wolves' Haven
