player1,character1,player2,character2,duel,r1_p1,r2_p1,r3_p1,r4_p1,r5_p1,r1_p2,r2_p2,r3_p2,r4_p2,r5_p2,video,event,playlist,brackets,platform,game,version,region,duel_type,p1_team,p2_team
Sigfrancis,Siegfried,Fire Red,Cassandra,6,W,LB,LY,LY,0,LB,W,W,W,0,https://youtu.be/8gCfJw8J_ck,SSLT 13,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t6jWOjTHzSo9YmDSA39PGzM,https://challonge.com/es/q38r2aee,PC,Soul Calibur VI,2.31,SAS,FT3,,
Sebas,Yoshimitsu,wylde,Nightmare,1,LB,W,LB,LB,0,W,LB,W,W,0,https://youtu.be/LE6FiUj_epY,SSLT 14,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7EW98-FM17iv8HIBy6Rrgr,https://challonge.com/es/zl4db46l,PS4,Soul Calibur VI,2.31,SAS,FT2,,
Sebas,Yoshimitsu,wylde,Nightmare,1,LB,W,W,W,0,W,LB,LY,LY,0,https://youtu.be/LE6FiUj_epY,SSLT 14,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7EW98-FM17iv8HIBy6Rrgr,https://challonge.com/es/zl4db46l,PS4,Soul Calibur VI,2.31,SAS,FT2,,
wylde,Nightmare,Sebas,Yoshimitsu,1,LY,LB,W,LB,0,W,W,LB,W,0,https://youtu.be/LE6FiUj_epY,SSLT 14,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7EW98-FM17iv8HIBy6Rrgr,https://challonge.com/es/zl4db46l,PS4,Soul Calibur VI,2.31,SAS,FT2,,
Lang,Sophitia,Gontranno,Astaroth,2,W,W,W,0,0,LB,LB,LB,0,0,https://youtu.be/96DNnN24iGk,SSLT 14,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7EW98-FM17iv8HIBy6Rrgr,https://challonge.com/es/zl4db46l,PS4,Soul Calibur VI,2.31,SAS,FT2,,
Gontranno,Astaroth,Lang,Sophitia,2,LY,LB,W,LB,0,W,W,LB,W,0,https://youtu.be/96DNnN24iGk,SSLT 14,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7EW98-FM17iv8HIBy6Rrgr,https://challonge.com/es/zl4db46l,PS4,Soul Calibur VI,2.31,SAS,FT2,,
Mime,Sophitia,Junixart,Talim,3,LB,PL,LB,0,0,W,PW,W,0,0,https://youtu.be/L4Ylsv1aR1s,SSLT 14,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7EW98-FM17iv8HIBy6Rrgr,https://challonge.com/es/zl4db46l,PS4,Soul Calibur VI,2.31,SAS,FT2,,
Mime,Sophitia,Junixart,Talim,3,W,LY,LB,LB,0,LB,W,W,W,0,https://youtu.be/L4Ylsv1aR1s,SSLT 14,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7EW98-FM17iv8HIBy6Rrgr,https://challonge.com/es/zl4db46l,PS4,Soul Calibur VI,2.31,SAS,FT2,,
Mastodon,Talim,Sagadalius,Voldo,4,W,W,LY,W,0,LB,LB,W,LB,0,https://youtu.be/x4o5Bk8Wybo,SSLT 14,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7EW98-FM17iv8HIBy6Rrgr,https://challonge.com/es/zl4db46l,PS4,Soul Calibur VI,2.31,SAS,FT2,,
Sagadalius,Voldo,Mastodon,Talim,4,LY,W,W,W,0,W,LY,LY,LB,0,https://youtu.be/x4o5Bk8Wybo,SSLT 14,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7EW98-FM17iv8HIBy6Rrgr,https://challonge.com/es/zl4db46l,PS4,Soul Calibur VI,2.31,SAS,FT2,,
Mastodon,Talim,Sagadalius,Voldo,4,W,LB,LB,W,LB,LB,W,W,LY,W,https://youtu.be/x4o5Bk8Wybo,SSLT 14,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7EW98-FM17iv8HIBy6Rrgr,https://challonge.com/es/zl4db46l,PS4,Soul Calibur VI,2.31,SAS,FT2,,
Gontranno,Astaroth,wylde,Nightmare,5,LB,LB,LB,0,0,W,W,W,0,0,https://youtu.be/qjGT7fEp9GI,SSLT 14,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7EW98-FM17iv8HIBy6Rrgr,https://challonge.com/es/zl4db46l,PS4,Soul Calibur VI,2.31,SAS,FT2,,
Gontranno,Astaroth,wylde,Nightmare,5,W,W,LB,W,0,LB,LY,W,LB,0,https://youtu.be/qjGT7fEp9GI,SSLT 14,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7EW98-FM17iv8HIBy6Rrgr,https://challonge.com/es/zl4db46l,PS4,Soul Calibur VI,2.31,SAS,FT2,,
wylde,Nightmare,Gontranno,Astaroth,5,W,W,W,0,0,LB,LB,LB,0,0,https://youtu.be/qjGT7fEp9GI,SSLT 14,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7EW98-FM17iv8HIBy6Rrgr,https://challonge.com/es/zl4db46l,PS4,Soul Calibur VI,2.31,SAS,FT2,,
Mime,Seong Mi-na,Mastodon,Talim,6,LY,LY,LB,0,0,W,W,W,0,0,https://youtu.be/Fu2H5mLW3y4,SSLT 14,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7EW98-FM17iv8HIBy6Rrgr,https://challonge.com/es/zl4db46l,PS4,Soul Calibur VI,2.31,SAS,FT2,,
Mime,Sophitia,Mastodon,Talim,6,W,LY,LB,W,W,LB,W,W,LY,LB,https://youtu.be/Fu2H5mLW3y4,SSLT 14,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7EW98-FM17iv8HIBy6Rrgr,https://challonge.com/es/zl4db46l,PS4,Soul Calibur VI,2.31,SAS,FT2,,
Mastodon,Talim,Mime,Sophitia,6,PL,W,W,LY,W,PW,LB,LB,W,LB,https://youtu.be/Fu2H5mLW3y4,SSLT 14,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7EW98-FM17iv8HIBy6Rrgr,https://challonge.com/es/zl4db46l,PS4,Soul Calibur VI,2.31,SAS,FT2,,
Lang,2B,Sebas,Yoshimitsu,7,LB,W,LY,PW,W,W,LB,W,PL,LB,https://youtu.be/XBkwx2FG5so,SSLT 14,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7EW98-FM17iv8HIBy6Rrgr,https://challonge.com/es/zl4db46l,PS4,Soul Calibur VI,2.31,SAS,FT2,,
Sebas,Yoshimitsu,Lang,2B,7,LB,W,LB,LB,0,W,LB,W,W,0,https://youtu.be/XBkwx2FG5so,SSLT 14,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7EW98-FM17iv8HIBy6Rrgr,https://challonge.com/es/zl4db46l,PS4,Soul Calibur VI,2.31,SAS,FT2,,
Sagadalius,Voldo,Junixart,Talim,8,W,W,LY,LY,LB,LB,LY,W,W,W,https://youtu.be/eNuBSS3c2-w,SSLT 14,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7EW98-FM17iv8HIBy6Rrgr,https://challonge.com/es/zl4db46l,PS4,Soul Calibur VI,2.31,SAS,FT2,,
Sagadalius,Voldo,Junixart,Talim,8,LB,LB,LB,0,0,W,W,W,0,0,https://youtu.be/eNuBSS3c2-w,SSLT 14,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7EW98-FM17iv8HIBy6Rrgr,https://challonge.com/es/zl4db46l,PS4,Soul Calibur VI,2.31,SAS,FT2,,
Mastodon,Talim,Sebas,Yoshimitsu,9,LY,W,LB,LY,0,W,LB,W,W,0,https://youtu.be/nWycFqQ_pNk,SSLT 14,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7EW98-FM17iv8HIBy6Rrgr,https://challonge.com/es/zl4db46l,PS4,Soul Calibur VI,2.31,SAS,FT2,,
Mastodon,Talim,Sebas,Yoshimitsu,9,W,LB,LB,W,LB,LB,W,W,LY,W,https://youtu.be/nWycFqQ_pNk,SSLT 14,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7EW98-FM17iv8HIBy6Rrgr,https://challonge.com/es/zl4db46l,PS4,Soul Calibur VI,2.31,SAS,FT2,,
wylde,Nightmare,Sagadalius,Voldo,10,W,W,PL,W,0,LB,LY,PW,LY,0,https://youtu.be/mmTEa_guxZA,SSLT 14,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7EW98-FM17iv8HIBy6Rrgr,https://challonge.com/es/zl4db46l,PS4,Soul Calibur VI,2.31,SAS,FT2,,
Sagadalius,Voldo,wylde,Nightmare,10,LY,LB,LB,0,0,W,W,W,0,0,https://youtu.be/mmTEa_guxZA,SSLT 14,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7EW98-FM17iv8HIBy6Rrgr,https://challonge.com/es/zl4db46l,PS4,Soul Calibur VI,2.31,SAS,FT2,,
wylde,Nightmare,Sebas,Yoshimitsu,11,W,W,LB,W,0,LB,LB,W,LB,0,https://youtu.be/QM6D09VqXVw,SSLT 14,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7EW98-FM17iv8HIBy6Rrgr,https://challonge.com/es/zl4db46l,PS4,Soul Calibur VI,2.31,SAS,FT2,,
Sebas,Yoshimitsu,wylde,Nightmare,11,LB,LY,LB,0,0,W,W,W,0,0,https://youtu.be/QM6D09VqXVw,SSLT 14,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7EW98-FM17iv8HIBy6Rrgr,https://challonge.com/es/zl4db46l,PS4,Soul Calibur VI,2.31,SAS,FT2,,
Lang,2B,Junixart,Talim,12,W,W,W,0,0,LY,LY,LB,0,0,https://youtu.be/RMYWIaIOcVY,SSLT 14,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7EW98-FM17iv8HIBy6Rrgr,https://challonge.com/es/zl4db46l,PS4,Soul Calibur VI,2.31,SAS,FT3,,
Junixart,Talim,Lang,2B,12,LB,W,LB,LY,0,W,LB,W,W,0,https://youtu.be/RMYWIaIOcVY,SSLT 14,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7EW98-FM17iv8HIBy6Rrgr,https://challonge.com/es/zl4db46l,PS4,Soul Calibur VI,2.31,SAS,FT3,,
Junixart,Talim,Lang,2B,12,W,W,LB,LB,LB,LY,LY,W,W,W,https://youtu.be/RMYWIaIOcVY,SSLT 14,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7EW98-FM17iv8HIBy6Rrgr,https://challonge.com/es/zl4db46l,PS4,Soul Calibur VI,2.31,SAS,FT3,,
wylde,Nightmare,Junixart,Talim,13,W,W,W,0,0,LB,LB,LY,0,0,https://youtu.be/HlFDvu4Xqcs,SSLT 14,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7EW98-FM17iv8HIBy6Rrgr,https://challonge.com/es/zl4db46l,PS4,Soul Calibur VI,2.31,SAS,FT3,,
Junixart,Talim,wylde,Nightmare,13,W,W,W,0,0,LY,LB,LB,0,0,https://youtu.be/HlFDvu4Xqcs,SSLT 14,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7EW98-FM17iv8HIBy6Rrgr,https://challonge.com/es/zl4db46l,PS4,Soul Calibur VI,2.31,SAS,FT3,,
wylde,Nightmare,Junixart,Talim,13,W,W,LY,LY,W,LY,LB,W,W,LY,https://youtu.be/HlFDvu4Xqcs,SSLT 14,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7EW98-FM17iv8HIBy6Rrgr,https://challonge.com/es/zl4db46l,PS4,Soul Calibur VI,2.31,SAS,FT3,,
Junixart,Talim,wylde,Nightmare,13,W,W,LB,LY,LY,LB,LY,W,W,W,https://youtu.be/HlFDvu4Xqcs,SSLT 14,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7EW98-FM17iv8HIBy6Rrgr,https://challonge.com/es/zl4db46l,PS4,Soul Calibur VI,2.31,SAS,FT3,,
Lang,2B,wylde,Nightmare,14,W,W,W,0,0,LY,LB,LY,0,0,https://youtu.be/VFpHlZqllM4,SSLT 14,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7EW98-FM17iv8HIBy6Rrgr,https://challonge.com/es/zl4db46l,PS4,Soul Calibur VI,2.31,SAS,FT3,,
wylde,Nightmare,Lang,2B,14,W,LY,W,PL,LY,LB,W,LB,PW,W,https://youtu.be/VFpHlZqllM4,SSLT 14,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7EW98-FM17iv8HIBy6Rrgr,https://challonge.com/es/zl4db46l,PS4,Soul Calibur VI,2.31,SAS,FT3,,
wylde,Nightmare,Lang,2B,14,W,LB,W,LB,LB,LY,W,LY,W,W,https://youtu.be/VFpHlZqllM4,SSLT 14,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7EW98-FM17iv8HIBy6Rrgr,https://challonge.com/es/zl4db46l,PS4,Soul Calibur VI,2.31,SAS,FT3,,
JaffarWolf,Geralt,Ryudo,Sophitia,1,W,W,W,0,0,LB,LB,LB,0,0,https://youtu.be/TkRwcZLr_U8,SSLTT 3,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7gmQ16kZICrNPJgdhAnpHz,https://challonge.com/es/eouy49pn,PC,Soul Calibur VI,2.31,SAS,FT20,PC Maestros de la Raza,Ryudo & Red on Fire
Fire Red,Taki,JaffarWolf,Geralt,2,LB,W,LY,LY,0,W,LY,W,W,0,https://youtu.be/TkRwcZLr_U8,SSLTT 3,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7gmQ16kZICrNPJgdhAnpHz,https://challonge.com/es/eouy49pn,PC,Soul Calibur VI,2.31,SAS,FT20,Ryudo & Red on Fire,PC Maestros de la Raza
Ryudo,Sophitia,Sigfrancis,Yoshimitsu,3,LB,LB,LB,0,0,W,W,W,0,0,https://youtu.be/TkRwcZLr_U8,SSLTT 3,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7gmQ16kZICrNPJgdhAnpHz,https://challonge.com/es/eouy49pn,PC,Soul Calibur VI,2.31,SAS,FT20,Ryudo & Red on Fire,PC Maestros de la Raza
Sigfrancis,Yoshimitsu,Fire Red,Taki,4,W,LB,LB,PW,LB,LY,W,W,PL,W,https://youtu.be/TkRwcZLr_U8,SSLTT 3,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7gmQ16kZICrNPJgdhAnpHz,https://challonge.com/es/eouy49pn,PC,Soul Calibur VI,2.31,SAS,FT20,PC Maestros de la Raza,Ryudo & Red on Fire
JaffarWolf,Geralt,Fire Red,Taki,5,W,LY,LB,LB,0,LY,W,W,W,0,https://youtu.be/mFZfawsc7cw,SSLTT 3,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7gmQ16kZICrNPJgdhAnpHz,https://challonge.com/es/eouy49pn,PC,Soul Calibur VI,2.31,SAS,FT20,PC Maestros de la Raza,Ryudo & Red on Fire
Sigfrancis,Zasalamel,Ryudo,Sophitia,6,W,W,W,0,0,LB,LY,LB,0,0,https://youtu.be/mFZfawsc7cw,SSLTT 3,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7gmQ16kZICrNPJgdhAnpHz,https://challonge.com/es/eouy49pn,PC,Soul Calibur VI,2.31,SAS,FT20,PC Maestros de la Raza,Ryudo & Red on Fire
Fire Red,Taki,Sigfrancis,Zasalamel,7,W,LB,PW,W,0,LB,W,PL,LY,0,https://youtu.be/mFZfawsc7cw,SSLTT 3,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7gmQ16kZICrNPJgdhAnpHz,https://challonge.com/es/eouy49pn,PC,Soul Calibur VI,2.31,SAS,FT20,Ryudo & Red on Fire,PC Maestros de la Raza
JaffarWolf,Geralt,Fire Red,Taki,8,LY,W,LB,W,W,W,LY,W,LY,LB,https://youtu.be/yQPSnv16Eq4,SSLTT 3,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7gmQ16kZICrNPJgdhAnpHz,https://challonge.com/es/eouy49pn,PC,Soul Calibur VI,2.31,SAS,FT20,PC Maestros de la Raza,Ryudo & Red on Fire
JaffarWolf,Geralt,Ryudo,Sophitia,9,LY,PW,LY,W,W,W,PL,W,LB,LB,https://youtu.be/yQPSnv16Eq4,SSLTT 3,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7gmQ16kZICrNPJgdhAnpHz,https://challonge.com/es/eouy49pn,PC,Soul Calibur VI,2.31,SAS,FT20,PC Maestros de la Raza,Ryudo & Red on Fire
Sigfrancis,Siegfried,Fire Red,Taki,10,PL,W,W,LB,PW,PW,LB,LB,W,PL,https://youtu.be/yQPSnv16Eq4,SSLTT 3,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7gmQ16kZICrNPJgdhAnpHz,https://challonge.com/es/eouy49pn,PC,Soul Calibur VI,2.31,SAS,FT20,PC Maestros de la Raza,Ryudo & Red on Fire
Sigfrancis,Siegfried,Ryudo,Sophitia,11,W,W,LY,PL,W,LY,LB,W,PW,LB,https://youtu.be/ykgpjKURScs,SSLTT 3,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7gmQ16kZICrNPJgdhAnpHz,https://challonge.com/es/eouy49pn,PC,Soul Calibur VI,2.31,SAS,FT20,PC Maestros de la Raza,Ryudo & Red on Fire
JaffarWolf,Geralt,Fire Red,Taki,12,LY,LY,W,LB,0,W,W,LY,W,0,https://youtu.be/ykgpjKURScs,SSLTT 3,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7gmQ16kZICrNPJgdhAnpHz,https://challonge.com/es/eouy49pn,PC,Soul Calibur VI,2.31,SAS,FT20,PC Maestros de la Raza,Ryudo & Red on Fire
Sigfrancis,Siegfried,Fire Red,Taki,13,W,LY,LY,W,W,LY,W,W,LB,LB,https://youtu.be/ykgpjKURScs,SSLTT 3,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7gmQ16kZICrNPJgdhAnpHz,https://challonge.com/es/eouy49pn,PC,Soul Calibur VI,2.31,SAS,FT20,PC Maestros de la Raza,Ryudo & Red on Fire
Sigfrancis,Siegfried,Ryudo,Sophitia,14,W,W,LB,LB,W,LB,LY,W,W,LB,https://youtu.be/EqJW25XqNfU,SSLTT 3,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7gmQ16kZICrNPJgdhAnpHz,https://challonge.com/es/eouy49pn,PC,Soul Calibur VI,2.31,SAS,FT20,PC Maestros de la Raza,Ryudo & Red on Fire
JaffarWolf,Yoshimitsu,Fire Red,Taki,15,LY,LB,LY,0,0,W,W,W,0,0,https://youtu.be/EqJW25XqNfU,SSLTT 3,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7gmQ16kZICrNPJgdhAnpHz,https://challonge.com/es/eouy49pn,PC,Soul Calibur VI,2.31,SAS,FT20,PC Maestros de la Raza,Ryudo & Red on Fire
Sigfrancis,Siegfried,Fire Red,Taki,16,LB,LY,LB,0,0,W,W,W,0,0,https://youtu.be/EqJW25XqNfU,SSLTT 3,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7gmQ16kZICrNPJgdhAnpHz,https://challonge.com/es/eouy49pn,PC,Soul Calibur VI,2.31,SAS,FT20,PC Maestros de la Raza,Ryudo & Red on Fire
JaffarWolf,Groh,Ryudo,Sophitia,17,LY,W,PW,W,0,W,LB,PL,LY,0,https://youtu.be/EqJW25XqNfU,SSLTT 3,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7gmQ16kZICrNPJgdhAnpHz,https://challonge.com/es/eouy49pn,PC,Soul Calibur VI,2.31,SAS,FT20,PC Maestros de la Raza,Ryudo & Red on Fire
Fire Red,Taki,JaffarWolf,Groh,18,LY,W,W,PL,W,W,LB,LY,PW,LY,https://youtu.be/BwKZ-zKcn6s,SSLTT 3,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7gmQ16kZICrNPJgdhAnpHz,https://challonge.com/es/eouy49pn,PC,Soul Calibur VI,2.31,SAS,FT20,Ryudo & Red on Fire,PC Maestros de la Raza
Sigfrancis,Hwang,Fire Red,Taki,19,LY,W,LY,W,LB,W,LB,W,LY,W,https://youtu.be/BwKZ-zKcn6s,SSLTT 3,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7gmQ16kZICrNPJgdhAnpHz,https://challonge.com/es/eouy49pn,PC,Soul Calibur VI,2.31,SAS,FT20,PC Maestros de la Raza,Ryudo & Red on Fire
JaffarWolf,Raphael,Ryudo,Sophitia,20,W,W,W,0,0,LB,LB,LY,0,0,https://youtu.be/BwKZ-zKcn6s,SSLTT 3,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7gmQ16kZICrNPJgdhAnpHz,https://challonge.com/es/eouy49pn,PC,Soul Calibur VI,2.31,SAS,FT20,PC Maestros de la Raza,Ryudo & Red on Fire
Fire Red,Taki,JaffarWolf,Raphael,21,W,LY,W,LB,W,LB,W,LB,W,LB,https://youtu.be/cbZcrud4KnI,SSLTT 3,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7gmQ16kZICrNPJgdhAnpHz,https://challonge.com/es/eouy49pn,PC,Soul Calibur VI,2.31,SAS,FT20,Ryudo & Red on Fire,PC Maestros de la Raza
Sigfrancis,Hwang,Fire Red,Taki,22,LB,LY,LB,0,0,W,W,W,0,0,https://youtu.be/cbZcrud4KnI,SSLTT 3,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7gmQ16kZICrNPJgdhAnpHz,https://challonge.com/es/eouy49pn,PC,Soul Calibur VI,2.31,SAS,FT20,PC Maestros de la Raza,Ryudo & Red on Fire
JaffarWolf,Geralt,Ryudo,Sophitia,23,LY,W,PW,W,0,W,LB,PL,LB,0,https://youtu.be/cbZcrud4KnI,SSLTT 3,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7gmQ16kZICrNPJgdhAnpHz,https://challonge.com/es/eouy49pn,PC,Soul Calibur VI,2.31,SAS,FT20,PC Maestros de la Raza,Ryudo & Red on Fire
Fire Red,Taki,JaffarWolf,Geralt,24,LY,W,W,W,0,W,LB,LB,LY,0,https://youtu.be/BsRsGuen6So,SSLTT 3,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7gmQ16kZICrNPJgdhAnpHz,https://challonge.com/es/eouy49pn,PC,Soul Calibur VI,2.31,SAS,FT20,Ryudo & Red on Fire,PC Maestros de la Raza
Sigfrancis,Siegfried,Fire Red,Taki,25,W,W,W,0,0,LY,LY,LY,0,0,https://youtu.be/BsRsGuen6So,SSLTT 3,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7gmQ16kZICrNPJgdhAnpHz,https://challonge.com/es/eouy49pn,PC,Soul Calibur VI,2.31,SAS,FT20,PC Maestros de la Raza,Ryudo & Red on Fire
Sigfrancis,Siegfried,Ryudo,Sophitia,26,LY,W,LB,LY,0,W,LB,W,W,0,https://youtu.be/BsRsGuen6So,SSLTT 3,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7gmQ16kZICrNPJgdhAnpHz,https://challonge.com/es/eouy49pn,PC,Soul Calibur VI,2.31,SAS,FT20,PC Maestros de la Raza,Ryudo & Red on Fire
JaffarWolf,Yoshimitsu,Ryudo,Sophitia,27,W,LB,PW,LY,PW,LB,W,PL,W,PL,https://youtu.be/BsRsGuen6So,SSLTT 3,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7gmQ16kZICrNPJgdhAnpHz,https://challonge.com/es/eouy49pn,PC,Soul Calibur VI,2.31,SAS,FT20,PC Maestros de la Raza,Ryudo & Red on Fire
Fire Red,Taki,JaffarWolf,Yoshimitsu,28,W,W,W,0,0,LB,LY,LY,0,0,https://youtu.be/H6noB0-3hRg,SSLTT 3,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7gmQ16kZICrNPJgdhAnpHz,https://challonge.com/es/eouy49pn,PC,Soul Calibur VI,2.31,SAS,FT20,Ryudo & Red on Fire,PC Maestros de la Raza
Fire Red,Taki,Sigfrancis,Yoshimitsu,29,W,LB,LY,W,LB,LB,W,W,LY,W,https://youtu.be/H6noB0-3hRg,SSLTT 3,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7gmQ16kZICrNPJgdhAnpHz,https://challonge.com/es/eouy49pn,PC,Soul Calibur VI,2.31,SAS,FT20,Ryudo & Red on Fire,PC Maestros de la Raza
Sigfrancis,Yoshimitsu,Ryudo,Sophitia,30,W,W,W,0,0,LY,LB,LB,0,0,https://youtu.be/H6noB0-3hRg,SSLTT 3,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7gmQ16kZICrNPJgdhAnpHz,https://challonge.com/es/eouy49pn,PC,Soul Calibur VI,2.31,SAS,FT20,PC Maestros de la Raza,Ryudo & Red on Fire
Fire Red,Taki,JaffarWolf,Geralt,31,W,W,W,0,0,LB,LY,LB,0,0,https://youtu.be/H6noB0-3hRg,SSLTT 3,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7gmQ16kZICrNPJgdhAnpHz,https://challonge.com/es/eouy49pn,PC,Soul Calibur VI,2.31,SAS,FT20,Ryudo & Red on Fire,PC Maestros de la Raza
Sigfrancis,Yoshimitsu,Fire Red,Taki,32,W,W,W,0,0,LB,LB,LB,0,0,https://youtu.be/In76qYd88B4,SSLTT 3,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7gmQ16kZICrNPJgdhAnpHz,https://challonge.com/es/eouy49pn,PC,Soul Calibur VI,2.31,SAS,FT20,PC Maestros de la Raza,Ryudo & Red on Fire
Sigfrancis,Yoshimitsu,Ryudo,Sophitia,33,W,LB,PW,PW,0,LB,W,PL,PL,0,https://youtu.be/In76qYd88B4,SSLTT 3,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7gmQ16kZICrNPJgdhAnpHz,https://challonge.com/es/eouy49pn,PC,Soul Calibur VI,2.31,SAS,FT20,PC Maestros de la Raza,Ryudo & Red on Fire
JaffarWolf,Geralt,Fire Red,Taki,34,LB,LB,W,W,W,W,W,LY,LB,LB,https://youtu.be/In76qYd88B4,SSLTT 3,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7gmQ16kZICrNPJgdhAnpHz,https://challonge.com/es/eouy49pn,PC,Soul Calibur VI,2.31,SAS,FT20,PC Maestros de la Raza,Ryudo & Red on Fire
